,Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other.7, Timestamp (Formatted)
5911,40.0,88072.26575282404,96811.95429706028,0.0,-187500.02235174447,-40651.51997226715,-50167.59636015849,-44510.168672820175,-52247.42618172481,-51721.71315213599,187500.0,-21478.461799438217,-44721.66087885629,-52606.52930814378,-59534.92188869976,0.0,-24009.57334155719,0.214,0.921,0.23875,192.0,3.0,80.0,14.0,112.0,3.5,64.0,0.0,0.0,0.0,1647985949.086479,0.0, 2022-03-22 22:52:29.086
5912,42.0,86989.25667873105,113413.69013949516,0.0,-187500.02235174447,-39719.38517324748,-50056.48583847116,-44168.03052044279,-53382.626579120944,-51003.66336150925,187500.0,-21163.61512704076,-44003.34286729609,-52280.05972862956,-59103.533220712336,0.0,-24149.83053801424,0.214,0.921,0.23875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.093995,0.0, 2022-03-22 22:52:29.093
5913,44.0,87658.28909376731,110718.9861797078,0.0,-187500.02235174447,-41181.859812958224,-50724.46772151801,-45065.02837717872,-52727.13932122461,-51898.13547112173,187500.0,-22012.4449744755,-44905.39221827892,-53156.42692523324,-59929.60899229157,0.0,-24433.317712940898,0.214,0.921,0.23875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.108846,0.0, 2022-03-22 22:52:29.108
5914,46.0,87662.87120138064,98505.0542360609,0.0,-187500.02235174447,-39692.719542112296,-49720.09208441879,-43920.283784900166,-52661.35813729264,-51217.815425135545,187500.0,-20980.48728471843,-44206.47552090592,-52124.51393896508,-59059.12030447964,0.0,-23830.96055161483,0.214,0.921,0.23875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.115999,0.0, 2022-03-22 22:52:29.115
5915,48.0,86976.31501869143,121323.3913568725,0.0,-187500.02235174447,-40603.79899785507,-50670.62236912517,-44851.16688623034,-53471.7206325198,-51440.10352374358,187500.0,-21790.782724712222,-44453.6411110927,-52911.80943391436,-59648.84873018846,0.0,-24502.65282424126,0.214,0.921,0.23875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.12352,0.0, 2022-03-22 22:52:29.123
5916,50.0,88078.23366859362,96948.70226963786,0.0,-187500.02235174447,-40664.81926021806,-50184.51663071116,-44537.8624842003,-52260.47960048671,-51722.33900098074,187500.0,-21474.684354625268,-44721.23619571164,-52624.92479383049,-59543.12497891486,0.0,-24018.692853294957,0.211,0.9215,0.236375,192.0,3.0,64.0,14.0,104.0,3.5,40.0,0.0,0.0,0.0,1647985949.131491,0.0, 2022-03-22 22:52:29.131
5917,52.0,87004.52292019402,113318.8963912602,0.0,-187500.02235174447,-39719.51928371421,-50060.37504200638,-44168.00816869833,-53378.06682325206,-51004.0880446539,187500.0,-21156.529624048428,-44005.622745230525,-52262.35714702096,-59111.1998690605,0.0,-24143.05795944428,0.211,0.9215,0.236375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.138564,0.0, 2022-03-22 22:52:29.138
5918,54.0,87662.42416649153,110926.52212697532,0.0,-187500.02235174447,-41182.75388273643,-50736.4259048016,-45059.64160676499,-52741.82441733175,-51887.96542739456,187500.0,-22005.11360229416,-44901.68182869934,-53147.821503617946,-59940.829568008136,0.0,-24440.73849210006,0.211,0.9215,0.236375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.146189,0.0, 2022-03-22 22:52:29.146
5919,56.0,87681.95959114547,98345.03809750536,0.0,-187500.02235174447,-39696.18406250287,-49728.11636067824,-43932.95722400633,-52659.90527390305,-51213.5909454335,187500.0,-20971.79245612532,-44211.437608174994,-52118.92600285125,-59069.58092088472,0.0,-23835.40854876144,0.211,0.9215,0.236375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.154096,0.0, 2022-03-22 22:52:29.154
5920,58.0,86982.1264722498,121347.57594437314,0.0,-187500.02235174447,-40588.04101801408,-50666.174371978566,-44858.20768573376,-53471.9217982199,-51426.58071834812,187500.0,-21773.16955008144,-44440.43123011962,-52903.91926812164,-59646.05476213155,0.0,-24498.338937561388,0.211,0.9215,0.236375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.161271,0.0, 2022-03-22 22:52:29.161
5921,60.0,88094.48338681262,97053.39784066653,0.0,-187500.02235174447,-40678.94556271381,-50200.431072763335,-44551.20647564012,-52265.44168775579,-51719.81325385729,187500.0,-21473.92439531379,-44719.6045183664,-52640.213387037926,-59549.18230166224,0.0,-24018.938722483963,0.2085,0.92075,0.2361875,192.0,3.0,56.0,14.0,96.0,3.5,48.0,0.0,0.0,0.0,1647985949.168098,0.0, 2022-03-22 22:52:29.168
5922,62.0,87033.17785658572,113049.11083568464,0.0,-187500.02235174447,-39704.677725395886,-50042.225425508674,-44157.52520054879,-53372.03185224913,-50982.13863159879,187500.0,-21131.56272549185,-43981.4828612188,-52262.51360923214,-59091.91031359557,0.0,-24136.73241576343,0.2085,0.92075,0.2361875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.17626,0.0, 2022-03-22 22:52:29.176
5923,64.0,87665.55341071528,111113.80739376634,0.0,-187500.02235174447,-41175.087234388266,-50734.57071001181,-45077.00891220676,-52753.91671108207,-51867.491229473504,187500.0,-21998.31867197975,-44881.02881682263,-53141.18303551472,-59929.38547484702,0.0,-24450.617963149307,0.2085,0.92075,0.2361875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.183744,0.0, 2022-03-22 22:52:29.183
5924,66.0,87706.65826876859,98155.60706324664,0.0,-187500.02235174447,-39706.51056844123,-49727.11053217775,-43937.6734420864,-52642.76148590583,-51210.66286690985,187500.0,-20970.428999713546,-44205.849672061166,-52122.85990987538,-59066.965766783454,0.0,-23834.223906305306,0.2085,0.92075,0.2361875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.192442,0.0, 2022-03-22 22:52:29.192
5925,68.0,86987.15561475225,121327.12409819652,0.0,-187500.02235174447,-40570.60665733894,-50655.043203239824,-44841.10860122545,-53472.480591831285,-51403.24549713678,187500.0,-21755.131692306008,-44416.04547691888,-52884.51795393443,-59624.79825315455,0.0,-24499.65769048425,0.2085,0.92075,0.2361875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.198393,0.0, 2022-03-22 22:52:29.198
5926,70.0,88104.98870670662,97149.08565867969,0.0,-187500.02235174447,-40689.80851051909,-50209.72939845674,-44551.47469657358,-52260.07726908651,-51720.34969572422,187500.0,-21480.83108435048,-44719.87273929986,-52628.97045957691,-59553.87616799786,0.0,-24027.924123754998,0.21025,0.920375,0.23509375,192.0,3.0,80.0,14.0,96.0,3.5,40.0,0.0,0.0,0.0,1647985949.206429,0.0, 2022-03-22 22:52:29.206
5927,72.0,87049.71814748265,112821.59242887408,0.0,-187500.02235174447,-39701.83905385006,-50045.24291101014,-44151.49022954586,-53370.37782315944,-50972.34856752736,187500.0,-21115.827097395315,-43971.84925935856,-52231.84701583946,-59077.18051399953,0.0,-24125.221267368943,0.21025,0.920375,0.23509375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.214402,0.0, 2022-03-22 22:52:29.214
5928,74.0,87662.35711125817,111319.8234224109,0.0,-187500.02235174447,-41183.84911821474,-50758.66589053463,-45085.01083672176,-52780.49293523943,-51862.4397352266,187500.0,-21996.418773701047,-44877.58664817651,-53154.862303121365,-59930.7936347477,0.0,-24449.343913715355,0.21025,0.920375,0.23509375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.221474,0.0, 2022-03-22 22:52:29.221
5929,76.0,87721.54453057582,98020.4460645254,0.0,-187500.02235174447,-39708.99161207576,-49728.541043822894,-43932.33137516158,-52629.43984621047,-51217.63661117991,187500.0,-20972.418304970062,-44214.94683205448,-52130.772427412565,-59075.146505254095,0.0,-23832.94985687135,0.21025,0.920375,0.23509375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.236188,0.0, 2022-03-22 22:52:29.236
5930,78.0,86984.0263705285,121366.06083703769,0.0,-187500.02235174447,-40554.46869784221,-50660.02764225336,-44821.260252149135,-53474.872228488,-51399.15512790145,187500.0,-21751.62246842652,-44415.68784900759,-52883.33331147829,-59623.83712814297,0.0,-24496.50609451605,0.21025,0.920375,0.23509375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.24407,0.0, 2022-03-22 22:52:29.244
5931,80.0,88104.92165147325,97285.05132020132,0.0,-187500.02235174447,-40692.98245823175,-50214.602078748,-44564.52811533548,-52258.84792314148,-51732.844320874734,187500.0,-21493.25865426763,-44739.49757093163,-52649.5787679647,-59574.88680778585,0.0,-24030.2710569228,0.21025,0.920375,0.23509375,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.251967,0.0, 2022-03-22 22:52:29.251
5932,82.0,87054.61317951838,112624.71826371174,0.0,-187500.02235174447,-39693.94888805734,-50031.69775387022,-44133.80999968171,-53352.585834573016,-50979.03173911951,187500.0,-21116.922332873623,-43978.59948618406,-52232.13758851738,-59081.6955663795,0.0,-24122.15907837857,0.204,0.922,0.236,192.0,3.0,48.0,14.0,104.0,3.5,48.0,0.0,0.0,0.0,1647985949.258762,0.0, 2022-03-22 22:52:29.258
5933,84.0,87648.00729131786,111547.20771875474,0.0,-187500.02235174447,-41185.704313004535,-50753.86026547674,-45081.27809539773,-52776.84960089321,-51862.2385695265,187500.0,-22001.693785392497,-44878.48071795473,-53147.46387570666,-59934.72754177184,0.0,-24455.758864374027,0.204,0.922,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.266787,0.0, 2022-03-22 22:52:29.266
5934,86.0,87722.66211779858,97879.8535919015,0.0,-187500.02235174447,-39720.413353492426,-49725.07652343232,-43940.28859618767,-52617.906346071526,-51234.13219858792,187500.0,-20984.64470918712,-44232.26943400734,-52128.24668028912,-59086.30002573729,0.0,-23834.67094119441,0.204,0.922,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.274662,0.0, 2022-03-22 22:52:29.274
5935,88.0,86968.11192847633,121399.4990467428,0.0,-187500.02235174447,-40543.58339829248,-50646.92952000255,-44821.50612133815,-53487.45626061634,-51405.8830029825,187500.0,-21753.589421938592,-44420.18054964311,-52878.84061084278,-59625.84878514395,0.0,-24497.534274761,0.204,0.922,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.281286,0.0, 2022-03-22 22:52:29.281
5936,90.0,88098.48434907012,97415.78667352042,0.0,-187500.02235174447,-40699.93385075735,-50224.81682596407,-44548.30074886093,-52260.56900746453,-51745.74127742545,187500.0,-21503.36164276143,-44751.03107107056,-52663.30273906026,-59582.620511367386,0.0,-24044.352655929644,0.204,0.922,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.288307,0.0, 2022-03-22 22:52:29.288
5937,92.0,87052.82503996194,112432.15798522926,0.0,-187500.02235174447,-39675.19577445934,-50024.36638168888,-44116.04036283975,-53352.04939270609,-50988.19595434618,187500.0,-21114.240123538988,-43986.08732057659,-52242.44174271128,-59086.52354318184,0.0,-24123.142555134604,0.206,0.924,0.236,192.0,3.0,56.0,14.0,112.0,3.5,48.0,0.0,0.0,0.0,1647985949.296298,0.0, 2022-03-22 22:52:29.296
5938,94.0,87640.07242203623,111754.2295758998,0.0,-187500.02235174447,-41167.95702790702,-50753.18971314308,-45079.98169421932,-52781.52111548437,-51866.03836608391,187500.0,-22004.6442156606,-44875.15030803088,-53136.04213429,-59934.124044671546,0.0,-24462.66555341072,0.206,0.924,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.304769,0.0, 2022-03-22 22:52:29.304
5939,96.0,87725.92547248906,97740.11048556693,0.0,-187500.02235174447,-39733.5785309766,-49739.18047418362,-43941.540293877166,-52621.817901351205,-51253.28764358612,187500.0,-20994.18890406953,-44243.534713212815,-52144.339936296936,-59099.08522356573,0.0,-23839.56597323012,0.206,0.924,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.31123,0.0, 2022-03-22 22:52:29.311
5940,98.0,86971.57644886691,121383.33873550165,0.0,-187500.02235174447,-40512.469770010684,-50630.25511863889,-44783.06112087502,-53481.913027991424,-51406.0841686826,187500.0,-21745.25222125676,-44409.988154171486,-52856.66768034312,-59619.18796529627,0.0,-24495.723783460115,0.206,0.924,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.318981,0.0, 2022-03-22 22:52:29.318
5941,100.0,88097.7467415031,97547.55020708444,0.0,-187500.02235174447,-40723.53729290215,-50230.47181731127,-44573.11118520632,-52257.43976324079,-51757.38653628666,187500.0,-21512.16823007682,-44751.65691991531,-52670.61175949714,-59587.98493003666,0.0,-24053.494519411863,0.206,0.924,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.327014,0.0, 2022-03-22 22:52:29.327
5942,102.0,87063.26330462257,112277.48391359854,0.0,-187500.02235174447,-39682.54949838513,-50020.49952989812,-44120.53306347526,-53348.249596148686,-50993.80624220446,187500.0,-21106.79699263537,-43980.49938446276,-52247.47088521372,-59082.053194290784,0.0,-24121.10854638917,0.208,0.92,0.236,192.0,3.0,64.0,14.0,96.0,3.5,48.0,0.0,0.0,0.0,1647985949.335069,0.0, 2022-03-22 22:52:29.335
5943,104.0,87631.86933182113,111984.49724727836,0.0,-187500.02235174447,-41166.92884766208,-50745.456009561545,-45068.22467663583,-52777.497801482416,-51871.58159870882,187500.0,-22004.979491827427,-44873.9433138303,-53151.8448176199,-59938.97437321835,0.0,-24472.09798957085,0.208,0.92,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.342089,0.0, 2022-03-22 22:52:29.342
5944,106.0,87732.94392024803,97618.42758875222,0.0,-187500.02235174447,-39735.50078099976,-49734.75482878147,-43930.833808283074,-52595.9122295275,-51258.56265527757,187500.0,-20985.739944665427,-44245.65812893607,-52141.59067172893,-59091.55268568429,0.0,-23837.509612740232,0.208,0.92,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.356733,0.0, 2022-03-22 22:52:29.356
5945,108.0,86952.8680387578,121418.83330569664,0.0,-187500.02235174447,-40504.98193561816,-50635.48542684144,-44789.811347700524,-53495.0782054756,-51408.56521231714,187500.0,-21738.189070008884,-44408.40118031516,-52863.61907286872,-59618.45035772924,0.0,-24494.717954959626,0.208,0.92,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.3633,0.0, 2022-03-22 22:52:29.363
5946,110.0,88084.11217738535,97720.84328184644,0.0,-187500.02235174447,-40733.55087441813,-50258.21033218031,-44593.69714184965,-52278.83038268452,-51779.4700598085,187500.0,-21527.63563723989,-44775.75210043813,-52679.86538170164,-59609.71082564722,0.0,-24057.24961248036,0.208,0.92,0.236,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.37122,0.0, 2022-03-22 22:52:29.371
5947,112.0,87059.48585980963,112123.23452511246,0.0,-187500.02235174447,-39678.90616403892,-50027.33916370144,-44119.72840067488,-53348.18254091532,-51002.09873939738,187500.0,-21101.70079489956,-43994.35746602505,-52231.75760886164,-59088.19992401599,0.0,-24110.46911602844,0.208,0.922,0.238,192.0,3.0,64.0,14.0,104.0,3.5,56.0,0.0,0.0,0.0,1647985949.379322,0.0, 2022-03-22 22:52:29.379
5948,114.0,87616.40192465806,112192.8825608352,0.0,-187500.02235174447,-41177.07653964478,-50768.90298949516,-45085.5919820776,-52812.053598410326,-51879.15884007917,187500.0,-22009.4945442074,-44883.01812207915,-53162.797172403,-59947.28922215572,0.0,-24474.668440183217,0.208,0.922,0.238,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.386399,0.0, 2022-03-22 22:52:29.386
5949,116.0,87744.29860643133,97478.79624113992,0.0,-187500.02235174447,-39756.35495857656,-49742.01914572944,-43951.62093062651,-52602.28247669727,-51278.7015770318,187500.0,-20995.73117443695,-44264.00891113388,-52157.57216901448,-59108.27179053686,0.0,-23834.693292938864,0.208,0.922,0.238,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.394067,0.0, 2022-03-22 22:52:29.394
5950,118.0,86956.46666961511,121404.7517066898,0.0,-187500.02235174447,-40493.33667675694,-50623.97427844695,-44775.99796962714,-53491.703092062846,-51403.871345981526,187500.0,-21726.476755914304,-44401.047456389366,-52858.9252065331,-59606.76039537912,0.0,-24492.61689098083,0.208,0.922,0.238,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.401782,0.0, 2022-03-22 22:52:29.401
5951,120.0,88093.83518622341,97844.090800773,0.0,-187500.02235174447,-40737.52948493117,-50252.33182338856,-44585.51640337901,-52269.8896849024,-51779.71592899751,187500.0,-21527.63563723989,-44773.29340854805,-52691.46593707394,-59606.78274712357,0.0,-24060.647077637565,0.208,0.922,0.238,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.408852,0.0, 2022-03-22 22:52:29.408
5952,122.0,87070.43821459272,111901.8181445382,0.0,-187500.02235174447,-39658.36491088449,-50011.46942513817,-44097.82369110867,-53333.22922387472,-50998.34364632889,187500.0,-21090.055536038344,-43986.534355465694,-52216.73723658767,-59075.52648490983,0.0,-24106.37874679312,0.204,0.924,0.24,192.0,3.0,48.0,14.0,112.0,3.5,64.0,0.0,0.0,0.0,1647985949.415539,0.0, 2022-03-22 22:52:29.415
5953,124.0,87616.42427640251,112379.9219584372,0.0,-187500.02235174447,-41166.88414417317,-50770.24409416248,-45062.16735388844,-52813.14883388864,-51869.43583124111,187500.0,-22007.5946459287,-44876.11143304246,-53156.0469455775,-59944.42819886544,0.0,-24477.820036151414,0.204,0.924,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.423449,0.0, 2022-03-22 22:52:29.423
5954,126.0,87759.90012406113,97316.96961128352,0.0,-187500.02235174447,-39756.75728997676,-49737.05705846036,-43932.84546528405,-52573.3593193721,-51274.0524141851,187500.0,-20987.952767366503,-44264.031262878336,-52143.423514774266,-59108.54001147032,0.0,-23838.560144729632,0.204,0.924,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.432879,0.0, 2022-03-22 22:52:29.432
5955,128.0,86953.31507364691,121379.80715987767,0.0,-187500.02235174447,-40476.39405445982,-50624.82364473625,-44757.580132195966,-53503.84008930208,-51392.69547375387,187500.0,-21717.06667149862,-44396.10772086474,-52845.06712497081,-59606.49217444565,0.0,-24490.60523397985,0.204,0.924,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.440065,0.0, 2022-03-22 22:52:29.440
5956,130.0,88090.48242455511,97988.21484902083,0.0,-187500.02235174447,-40762.54108697666,-50274.46005039931,-44610.59506065787,-52294.40954856987,-51784.96858894451,187500.0,-21539.12443388992,-44789.67723723379,-52695.10927142016,-59626.83226189998,0.0,-24070.14656903107,0.204,0.924,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.446094,0.0, 2022-03-22 22:52:29.446
5957,132.0,87087.42554037875,111637.21819367626,0.0,-187500.02235174447,-39662.2094109308,-50011.26825943808,-44092.883955584046,-53336.31376460955,-50995.48262303861,187500.0,-21081.31600395632,-43991.65290494597,-52223.62157387991,-59080.95795881248,0.0,-24102.377784535624,0.206,0.92,0.24,192.0,3.0,56.0,14.0,96.0,3.5,64.0,0.0,0.0,0.0,1647985949.454142,0.0, 2022-03-22 22:52:29.454
5958,134.0,87607.39417164256,112599.68430992178,0.0,-187500.02235174447,-41176.33893207776,-50793.2887426959,-45081.68042679792,-52840.32855514629,-51860.69629915909,187500.0,-22002.990186570907,-44871.97636031823,-53155.510503710575,-59950.01613497927,0.0,-24487.006603122547,0.206,0.92,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.462044,0.0, 2022-03-22 22:52:29.462
5959,136.0,87776.79804286934,97208.47424369743,0.0,-187500.02235174447,-39764.40158658047,-49750.98219525602,-43940.0203752542,-52584.1105084551,-51283.618960811975,187500.0,-20995.082973847744,-44277.75523397389,-52154.1076486239,-59123.20275583301,0.0,-23837.464909251325,0.206,0.92,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.468383,0.0, 2022-03-22 22:52:29.468
5960,138.0,86954.94675099215,121404.72935494536,0.0,-187500.02235174447,-40468.90622006729,-50624.51072031388,-44752.79685888253,-53518.63694413149,-51384.67119749441,187500.0,-21708.68476732788,-44391.4809097625,-52840.149741190646,-59605.64280815635,0.0,-24485.50903624404,0.206,0.92,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.483778,0.0, 2022-03-22 22:52:29.483
5961,140.0,88103.22291889465,98137.21157755992,0.0,-187500.02235174447,-40766.2738283007,-50287.96050405032,-44618.57463342841,-52286.877010688426,-51784.74507149996,187500.0,-21537.202183866764,-44789.45371978924,-52700.80896625626,-59633.06839860301,0.0,-24073.96871733293,0.206,0.92,0.24,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.491783,0.0, 2022-03-22 22:52:29.491
5962,142.0,87102.08828474145,111471.90469168482,0.0,-187500.02235174447,-39647.4572595903,-50006.864965780376,-44071.42628090696,-53322.723903980725,-50994.29798058248,187500.0,-21070.90009104015,-43993.530451480205,-52203.10267246994,-59082.61198790216,0.0,-24097.14747633308,0.204,0.918,0.243,192.0,3.0,40.0,14.0,80.0,3.5,88.0,0.0,0.0,0.0,1647985949.498532,0.0, 2022-03-22 22:52:29.498
5963,144.0,87614.4796746349,112800.31356815262,0.0,-187500.02235174447,-41174.23786809896,-50789.846574049785,-45076.40541510647,-52844.3742208927,-51849.81099960936,187500.0,-21993.870674833142,-44862.365110202445,-53136.19859650119,-59943.95881223188,0.0,-24490.582882235394,0.204,0.918,0.243,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.506275,0.0, 2022-03-22 22:52:29.506
5964,146.0,87795.03706634487,97098.99539935536,0.0,-187500.02235174447,-39777.41030185346,-49762.8956750507,-43937.9193112754,-52573.985168216845,-51280.57912356605,187500.0,-20987.595139455218,-44283.4996322989,-52151.604253244914,-59127.31547681278,0.0,-23838.64955170745,0.204,0.918,0.243,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.514437,0.0, 2022-03-22 22:52:29.514
5965,148.0,86961.54051560647,121400.16959907649,0.0,-187500.02235174447,-40452.52239138155,-50617.89460395511,-44731.33918420544,-53519.039275531686,-51371.66248222143,187500.0,-21690.95983397482,-44382.09317709127,-52833.77949402088,-59601.37362496539,0.0,-24487.09601010037,0.204,0.918,0.243,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.521412,0.0, 2022-03-22 22:52:29.521
5966,150.0,88097.81379673646,98294.2549341029,0.0,-187500.02235174447,-40776.667389472415,-50294.77778610919,-44619.53575843999,-52289.64862700089,-51794.04339719337,187500.0,-21548.512166561148,-44797.075664648495,-52715.20348968548,-59647.03823888758,0.0,-24082.797656392773,0.204,0.918,0.243,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.529161,0.0, 2022-03-22 22:52:29.529
5967,152.0,87108.59264237793,111256.09859896882,0.0,-187500.02235174447,-39638.49421006373,-49998.77363428756,-44066.39713840451,-53313.67144747633,-50994.32033232693,187500.0,-21063.83693979227,-43987.09314907708,-52193.37966363188,-59074.45360117598,0.0,-24088.810275651253,0.205,0.918,0.2435,192.0,3.0,56.0,14.0,88.0,3.5,80.0,0.0,0.0,0.0,1647985949.538888,0.0, 2022-03-22 22:52:29.538
5968,154.0,87600.46513086143,113020.96998941542,0.0,-187500.02235174447,-41171.24273434195,-50788.05843449336,-45077.97003721834,-52850.94563376256,-51850.59331066529,187500.0,-22002.18552377052,-44856.35249094397,-53152.291852509006,-59946.88689075552,0.0,-24494.02505088151,0.205,0.918,0.2435,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.545042,0.0, 2022-03-22 22:52:29.545
5969,156.0,87808.49281650697,96961.7333366553,0.0,-187500.02235174447,-39778.34907512058,-49743.36025039676,-43933.2701484287,-52547.20777835939,-51290.72681554876,187500.0,-20997.206389571,-44282.78437647634,-52154.82290444648,-59124.67797096705,0.0,-23838.113109840528,0.205,0.918,0.2435,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.550951,0.0, 2022-03-22 22:52:29.550
5970,158.0,86957.0701667154,121364.47386318134,0.0,-187500.02235174447,-40427.62254805834,-50590.15608908607,-44718.509282888095,-53519.15103425396,-51360.4195547604,187500.0,-21683.20377864883,-44362.55775243733,-52814.78051123387,-59575.93733977525,0.0,-24478.60234720735,0.205,0.918,0.2435,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.558661,0.0, 2022-03-22 22:52:29.558
5971,160.0,88104.11698867286,98449.10781968926,0.0,-187500.02235174447,-40788.960848922834,-50284.2724662152,-44621.99445033007,-52277.84690592848,-51800.9277344856,187500.0,-21561.766751023144,-44802.06010366203,-52734.783617828325,-59644.49014001968,0.0,-24086.06101108325,0.205,0.918,0.2435,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.566781,0.0, 2022-03-22 22:52:29.566
5972,162.0,87131.34671823344,111045.455759222,0.0,-187500.02235174447,-39629.9558436818,-49963.05554664798,-44048.0463562067,-53287.564609952526,-50980.79752693147,187500.0,-21048.950677985034,-43971.111651791536,-52186.13769842836,-59048.8385020302,0.0,-24086.39628725008,0.2075,0.917,0.24275,192.0,3.0,72.0,14.0,80.0,3.5,72.0,0.0,0.0,0.0,1647985949.573739,0.0, 2022-03-22 22:52:29.573
5973,164.0,87586.49529057686,113240.978210089,0.0,-187500.02235174447,-41163.263161571405,-50787.14201297069,-45093.12451995904,-52870.52576190541,-51839.28332797091,187500.0,-21998.564541168755,-44847.05416525056,-53146.83802686192,-59931.732408014825,0.0,-24495.924949160213,0.2075,0.917,0.24275,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985949.581395,0.0, 2022-03-22 22:52:29.581
